video-UID,clip_title,labeler,class
10004,5yo_vs_Mickey_slice5.mp4,Jen,0
10026,Australian_flash_mob_dance_slice190.mp4,Jen,0
10053,Australian_flash_mob_dance_slice45.mp4,Jen,0
10058,Australian_flash_mob_dance_slice65.mp4,Jen,0
10094,ByronBay_slice20.mp4,Jen,0
10204,HShackeysack_slice100.mp4,Jen,0
10244,HShackeysack_slice285.mp4,Jen,0
10260,HShackeysack_slice355.mp4,Jen,0
10262,HShackeysack_slice365.mp4,Jen,0
10355,NV_125.mp4,Jen,0
10375,NV_142.mp4,Jen,0
10385,NV_151.mp4,Jen,0
10458,NV_217.mp4,Jen,0
10474,NV_231.mp4,Jen,0
10482,NV_239.mp4,Jen,0
10496,NV_251.mp4,Jen,0
10520,NV_273.mp4,Jen,0
10524,NV_277.mp4,Jen,0
10542,NV_292.mp4,Jen,0
10552,NV_300.mp4_slice0.mp4,Jen,0
10566,NV_313.mp4,Jen,0
10569,NV_316.mp4,Jen,0
10580,NV_326.mp4,Jen,0
10581,NV_327.mp4,Jen,0
10584,NV_33.mp4,Jen,0
10645,NV_383.mp4,Jen,0
10744,NV_474.mp4,Jen,0
10759,NV_488.mp4,Jen,0
10767,NV_495.mp4,Jen,0
10772,NV_5.mp4,Jen,0
10792,NV_517.mp4,Jen,0
10794,NV_519.mp4,Jen,0
10806,NV_53.mp4,Jen,0
10827,NV_549.mp4,Jen,0
10839,NV_56.mp4,Jen,0
10895,NV_61.mp4,Jen,0
10898,NV_612.mp4,Jen,0
10912,NV_625.mp4,Jen,0
10913,NV_626.mp4,Jen,0
10916,NV_629.mp4,Jen,0
10938,NV_649.mp4,Jen,0
10991,NV_697.mp4,Jen,0
11030,NV_731.mp4_slice0.mp4,Jen,0
11051,NV_748.mp4,Jen,0
11083,NV_776.mp4,Jen,0
11133,NV_820.mp4,Jen,0
11143,NV_83.mp4,Jen,0
11170,NV_854.mp4,Jen,0
11273,NV_95.mp4,Jen,0
11295,NV_97.mp4,Jen,0
11307,NV_980.mp4,Jen,0
11310,NV_983.mp4,Jen,0
11323,NV_992.mp4_slice105.mp4,Jen,0
11332,NV_992.mp4_slice15.mp4,Jen,0
11338,NV_992.mp4_slice175.mp4,Jen,0
11352,NV_992.mp4_slice80.mp4,Jen,0
11401,SouthAmericanDrumline_slice105.mp4,Jen,0
11463,US_NC_asheville_drum_circle_slice225.mp4,Jen,0
11559,US_NC_asheville_drum_circle_slice655.mp4,Jen,0
11569,US_NC_asheville_drum_circle_slice700.mp4,Jen,0
11575,US_NC_asheville_drum_circle_slice730.mp4,Jen,0
11628,V_11.mp4_slice5.mp4,Jen,0
11629,V_110.mp4,Jen,1
11647,V_127.mp4_slice0.mp4,Jen,1
11716,V_186.mp4,Jen,1
